id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	CD4+ Tex-N|CD4+ Tex-N	CD4+ Tex-N|CD4+ Tex-Y	CD4+ Tex-N|GZMK+ CD8+ Tem1-N	CD4+ Tex-N|GZMK+ CD8+ Tem1-Y	CD4+ Tex-N|SPP1+ Mac-N	CD4+ Tex-N|SPP1+ Mac-Y	CD4+ Tex-N|Treg-N	CD4+ Tex-N|Treg-Y	CD4+ Tex-Y|CD4+ Tex-N	CD4+ Tex-Y|CD4+ Tex-Y	CD4+ Tex-Y|GZMK+ CD8+ Tem1-N	CD4+ Tex-Y|GZMK+ CD8+ Tem1-Y	CD4+ Tex-Y|SPP1+ Mac-N	CD4+ Tex-Y|SPP1+ Mac-Y	CD4+ Tex-Y|Treg-N	CD4+ Tex-Y|Treg-Y	GZMK+ CD8+ Tem1-N|CD4+ Tex-N	GZMK+ CD8+ Tem1-N|CD4+ Tex-Y	GZMK+ CD8+ Tem1-N|GZMK+ CD8+ Tem1-N	GZMK+ CD8+ Tem1-N|GZMK+ CD8+ Tem1-Y	GZMK+ CD8+ Tem1-N|SPP1+ Mac-N	GZMK+ CD8+ Tem1-N|SPP1+ Mac-Y	GZMK+ CD8+ Tem1-N|Treg-N	GZMK+ CD8+ Tem1-N|Treg-Y	GZMK+ CD8+ Tem1-Y|CD4+ Tex-N	GZMK+ CD8+ Tem1-Y|CD4+ Tex-Y	GZMK+ CD8+ Tem1-Y|GZMK+ CD8+ Tem1-N	GZMK+ CD8+ Tem1-Y|GZMK+ CD8+ Tem1-Y	GZMK+ CD8+ Tem1-Y|SPP1+ Mac-N	GZMK+ CD8+ Tem1-Y|SPP1+ Mac-Y	GZMK+ CD8+ Tem1-Y|Treg-N	GZMK+ CD8+ Tem1-Y|Treg-Y	SPP1+ Mac-N|CD4+ Tex-N	SPP1+ Mac-N|CD4+ Tex-Y	SPP1+ Mac-N|GZMK+ CD8+ Tem1-N	SPP1+ Mac-N|GZMK+ CD8+ Tem1-Y	SPP1+ Mac-N|SPP1+ Mac-N	SPP1+ Mac-N|SPP1+ Mac-Y	SPP1+ Mac-N|Treg-N	SPP1+ Mac-N|Treg-Y	SPP1+ Mac-Y|CD4+ Tex-N	SPP1+ Mac-Y|CD4+ Tex-Y	SPP1+ Mac-Y|GZMK+ CD8+ Tem1-N	SPP1+ Mac-Y|GZMK+ CD8+ Tem1-Y	SPP1+ Mac-Y|SPP1+ Mac-N	SPP1+ Mac-Y|SPP1+ Mac-Y	SPP1+ Mac-Y|Treg-N	SPP1+ Mac-Y|Treg-Y	Treg-N|CD4+ Tex-N	Treg-N|CD4+ Tex-Y	Treg-N|GZMK+ CD8+ Tem1-N	Treg-N|GZMK+ CD8+ Tem1-Y	Treg-N|SPP1+ Mac-N	Treg-N|SPP1+ Mac-Y	Treg-N|Treg-N	Treg-N|Treg-Y	Treg-Y|CD4+ Tex-N	Treg-Y|CD4+ Tex-Y	Treg-Y|GZMK+ CD8+ Tem1-N	Treg-Y|GZMK+ CD8+ Tem1-Y	Treg-Y|SPP1+ Mac-N	Treg-Y|SPP1+ Mac-Y	Treg-Y|Treg-N	Treg-Y|Treg-Y
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.009	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.008	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0735F5C3A	TIMP1_FGFR2	simple:P01033	simple:P21802	TIMP1	FGFR2	True	False	True	InnateDB-All	False	0.0	1.209	0.0	1.216	0.0	1.208	0.0	0.0	0.0	2.273	0.0	2.279	0.0	2.272	0.0	0.0	0.0	0.145	0.0	0.152	0.0	0.144	0.0	0.0	0.0	0.13	0.0	0.137	0.0	0.129	0.0	0.0	0.0	13.627	0.0	13.633	0.0	13.626	0.0	0.0	0.0	13.19	0.0	13.196	0.0	13.189	0.0	0.0	0.0	0.416	0.0	0.423	0.0	0.415	0.0	0.0	0.0	0.898	0.0	0.905	0.0	0.897	0.0	0.0
CPI-SS0348DB5E3	FGFR1_FGFR2	simple:P11362	simple:P21802	FGFR1	FGFR2	True	True	True	InnateDB-All	False	0.0	0.056	0.0	0.063	0.0	0.055	0.0	0.0	0.0	0.083	0.0	0.09	0.0	0.082	0.0	0.0	0.0	0.009	0.0	0.016	0.0	0.008	0.0	0.0	0.0	0.006	0.0	0.013	0.0	0.005	0.0	0.0	0.0	0.055	0.0	0.061	0.0	0.054	0.0	0.0	0.0	0.039	0.0	0.046	0.0	0.038	0.0	0.0	0.0	0.012	0.0	0.019	0.0	0.011	0.0	0.0	0.0	0.036	0.0	0.043	0.0	0.035	0.0	0.0
CPI-SS0D636A374	FGF2_FGFR3	simple:P09038	simple:P22607	FGF2	FGFR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BC9F7E9E	FGF17_FGFR3	simple:O60258	simple:P22607	FGF17	FGFR3	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E134097C	FGF18_FGFR3	simple:O76093	simple:P22607	FGF18	FGFR3	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00E68BB92	FGF7_FGFR3	simple:P21781	simple:P22607	FGF7	FGFR3	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0BF3ED143	FGFR2_FGFR3	simple:P21802	simple:P22607	FGFR2	FGFR3	True	True	True	IMEx,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	FGF2	FGFRL1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.016	0.011	0.011	0.039	0.048	0.011	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04297753E	SPP1_CCR8	simple:P10451	simple:P51685	SPP1	CCR8	True	False	True	IMEx,MINT	False	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.591	0.0	0.0	0.0	0.0	0.0	0.601	0.0	0.597	0.0	0.0	0.0	0.0	0.0	0.608	0.0	0.231	0.0	0.0	0.0	0.0	0.0	0.241	0.0	120.955	0.0	0.0	0.0	0.0	0.0	120.966	0.0	89.138	0.0	0.0	0.0	0.0	0.0	89.148	0.0	0.552	0.0	0.0	0.0	0.0	0.0	0.562	0.0	0.563	0.0	0.0	0.0	0.0	0.0	0.573
CPI-SS0ADC886E5	CCL4_CCR8	simple:P13236	simple:P51685	CCL4	CCR8	True	False	True	I2D	False	0.0	3.113	0.0	0.0	0.0	0.0	0.0	3.123	0.0	1.892	0.0	0.0	0.0	0.0	0.0	1.903	0.0	2.625	0.0	0.0	0.0	0.0	0.0	2.635	0.0	2.649	0.0	0.0	0.0	0.0	0.0	2.659	0.0	2.24	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.703	0.0	0.0	0.0	0.0	0.0	0.714	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.054
CPI-SS03A875239	CCL16_CCR8	simple:O15467	simple:P51685	CCL16	CCR8	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	SPP1	PTGER4	True	False	True	IMEx,MINT	False	0.689	0.76	0.558	0.59	0.628	0.901	0.563	0.571	0.79	0.861	0.659	0.691	0.73	1.002	0.664	0.672	0.796	0.867	0.666	0.698	0.736	1.008	0.671	0.678	0.43	0.501	0.299	0.332	0.37	0.642	0.304	0.312	121.154	121.225	121.024	121.056	121.094	121.366	121.029	121.036	89.337	89.408	89.207	89.239	89.277	89.549	89.211	89.219	0.751	0.822	0.62	0.652	0.691	0.963	0.625	0.633	0.762	0.833	0.632	0.664	0.702	0.974	0.636	0.644
CPI-SC01AB9BED7	SPP1_a9b1 complex	simple:P10451	complex:a9b1 complex	SPP1		True	False	False	curated	True	0.0	0.492	0.0	0.49	0.491	0.494	0.0	0.0	0.0	0.593	0.0	0.591	0.592	0.595	0.0	0.0	0.0	0.6	0.0	0.597	0.599	0.601	0.0	0.0	0.0	0.234	0.0	0.231	0.232	0.235	0.0	0.0	0.0	120.958	0.0	120.955	120.957	120.959	0.0	0.0	0.0	89.141	0.0	89.138	89.14	89.142	0.0	0.0	0.0	0.554	0.0	0.552	0.553	0.556	0.0	0.0	0.0	0.566	0.0	0.563	0.564	0.567	0.0	0.0
CPI-SC056BF6CBB	TNC_a9b1 complex	simple:P24821	complex:a9b1 complex	TNC		True	False	False	curated	True	0.0	0.009	0.0	0.006	0.007	0.01	0.0	0.0	0.0	0.012	0.0	0.01	0.011	0.014	0.0	0.0	0.0	0.006	0.0	0.003	0.005	0.007	0.0	0.0	0.0	0.005	0.0	0.002	0.004	0.006	0.0	0.0	0.0	0.007	0.0	0.004	0.006	0.008	0.0	0.0	0.0	0.007	0.0	0.004	0.005	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC062D34C2A	VCAM1_a9b1 complex	simple:P19320	complex:a9b1 complex	VCAM1		False	False	False	curated	True	0.0	0.006	0.0	0.003	0.005	0.007	0.0	0.0	0.0	0.004	0.0	0.001	0.003	0.005	0.0	0.0	0.0	0.036	0.0	0.034	0.035	0.038	0.0	0.0	0.0	0.058	0.0	0.055	0.056	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.001	0.002	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	TGFB1	TGFBR3	True	False	True	curated	False	0.776	0.746	0.697	0.711	0.676	0.673	0.678	0.68	0.81	0.78	0.731	0.744	0.709	0.707	0.712	0.714	0.902	0.872	0.823	0.837	0.802	0.799	0.804	0.806	0.754	0.724	0.675	0.689	0.653	0.651	0.656	0.658	1.042	1.012	0.963	0.977	0.942	0.939	0.944	0.946	0.869	0.839	0.79	0.803	0.768	0.766	0.771	0.773	0.7	0.67	0.621	0.635	0.6	0.597	0.602	0.605	0.571	0.541	0.492	0.506	0.471	0.468	0.473	0.476
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	TGFB3	TGFBR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.077	0.028	0.042	0.007	0.004	0.009	0.011	0.112	0.082	0.033	0.047	0.012	0.009	0.014	0.016	0.107	0.077	0.028	0.041	0.006	0.003	0.009	0.011	0.104	0.074	0.025	0.039	0.004	0.001	0.006	0.008	0.105	0.075	0.026	0.04	0.005	0.002	0.007	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	TGFB2	TGFBR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.074	0.026	0.039	0.004	0.001	0.007	0.009	0.105	0.075	0.026	0.04	0.004	0.002	0.007	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A05D3880	THY1_aMb2 complex	simple:P04216	complex:aMb2 complex	THY1		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.04	0.0	0.016	0.82	1.292	0.011	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC07312BD5C	FCER2_aMb2 complex	simple:P06734	complex:aMb2 complex	FCER2		True	True	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.04	0.0	0.016	0.82	1.292	0.012	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.04	0.0	0.016	0.82	1.292	0.012	0.046	0.021	0.049	0.0	0.025	0.829	1.301	0.021	0.056	0.024	0.053	0.0	0.029	0.833	1.305	0.025	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0B6D68FD5	ICAM1_aMb2 complex	simple:P05362	complex:aMb2 complex	ICAM1		False	True	False	curated	True	0.022	0.05	0.0	0.027	0.831	1.303	0.022	0.057	0.048	0.077	0.0	0.053	0.857	1.329	0.049	0.084	0.022	0.051	0.0	0.027	0.831	1.303	0.022	0.057	0.029	0.058	0.0	0.034	0.838	1.31	0.03	0.065	0.48	0.508	0.0	0.485	1.289	1.761	0.48	0.515	0.487	0.516	0.0	0.492	1.296	1.768	0.487	0.522	0.022	0.051	0.0	0.027	0.831	1.303	0.023	0.058	0.022	0.05	0.0	0.027	0.831	1.303	0.022	0.057
CPI-SC0527EEE7A	C3_aMb2 complex	simple:P01024	complex:aMb2 complex	C3		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.043	0.0	0.019	0.823	1.295	0.015	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.042	0.0	0.018	0.822	1.294	0.014	0.048	0.147	0.176	0.0	0.152	0.956	1.428	0.148	0.182	0.079	0.108	0.0	0.084	0.888	1.36	0.08	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0B292AEE6	GP1BA_aMb2 complex	simple:P07359	complex:aMb2 complex	GP1BA		False	False	False	curated	True	0.014	0.042	0.0	0.019	0.823	1.294	0.014	0.049	0.012	0.041	0.0	0.017	0.821	1.293	0.012	0.047	0.022	0.051	0.0	0.027	0.831	1.303	0.022	0.057	0.011	0.04	0.0	0.016	0.82	1.292	0.012	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.04	0.0	0.016	0.82	1.292	0.012	0.047	0.017	0.045	0.0	0.021	0.826	1.297	0.017	0.052	0.014	0.042	0.0	0.018	0.823	1.294	0.014	0.049
CPI-SC0F9DD28F3	JAM3_aMb2 complex	simple:Q9BX67	complex:aMb2 complex	JAM3		True	False	False	curated	True	0.014	0.042	0.0	0.019	0.823	1.294	0.014	0.049	0.011	0.04	0.0	0.016	0.82	1.292	0.012	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.04	0.0	0.016	0.82	1.292	0.012	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.04	0.0	0.016	0.82	1.292	0.011	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.045	0.0	0.021	0.825	1.297	0.017	0.052
CPI-SC0C6B54D7A	THY1_aXb2 complex	simple:P04216	complex:aXb2 complex	THY1		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.04	0.003	0.009	0.641	0.58	0.017	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC03446A95E	FCER2_aXb2 complex	simple:P06734	complex:aXb2 complex	FCER2		True	True	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.041	0.003	0.01	0.642	0.58	0.018	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.04	0.003	0.009	0.641	0.58	0.017	0.008	0.026	0.05	0.012	0.019	0.651	0.589	0.027	0.018	0.03	0.053	0.016	0.022	0.654	0.593	0.03	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A9458008	ICAM1_aXb2 complex	simple:P05362	complex:aXb2 complex	ICAM1		False	True	False	curated	True	0.027	0.051	0.014	0.02	0.652	0.591	0.028	0.019	0.054	0.077	0.04	0.046	0.678	0.617	0.054	0.046	0.027	0.051	0.014	0.02	0.652	0.591	0.028	0.019	0.035	0.058	0.021	0.027	0.659	0.598	0.035	0.027	0.485	0.509	0.472	0.478	1.11	1.048	0.486	0.477	0.492	0.516	0.479	0.485	1.117	1.056	0.493	0.484	0.028	0.051	0.014	0.02	0.652	0.591	0.028	0.02	0.027	0.051	0.014	0.02	0.652	0.591	0.028	0.019
CPI-SS000568A0E	FCER2_CR2	simple:P06734	simple:P20023	FCER2	CR2	True	True	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0ACD487F0	L1CAM_L1CAM	simple:P32004	simple:P32004	L1CAM	L1CAM	False	False	False	curated	False	0.005	0.009	0.011	0.015	0.008	0.007	0.0	0.005	0.009	0.012	0.014	0.019	0.011	0.01	0.0	0.009	0.011	0.014	0.017	0.021	0.014	0.012	0.0	0.011	0.015	0.019	0.021	0.025	0.018	0.017	0.0	0.015	0.008	0.011	0.014	0.018	0.011	0.009	0.0	0.008	0.007	0.01	0.012	0.017	0.009	0.008	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.009	0.011	0.015	0.008	0.007	0.0	0.005
CPI-SC019DBDA78	VCAM1_aDb2 complex	simple:P19320	complex:aDb2 complex	VCAM1		False	False	False	curated	True	0.0	0.0	0.0	0.007	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0E8575642	ICAM3_aDb2 complex	simple:P32942	complex:aDb2 complex	ICAM3		False	False	False	curated	True	0.0	0.0	0.0	0.592	0.0	0.588	0.0	0.0	0.0	0.0	0.0	0.941	0.0	0.937	0.0	0.0	0.0	0.0	0.0	0.432	0.0	0.429	0.0	0.0	0.0	0.0	0.0	0.666	0.0	0.662	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.584	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.752	0.0	0.748	0.0	0.0
CPI-SS087B53ABF	JAM2_JAM3	simple:P57087	simple:Q9BX67	JAM2	JAM3	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.001	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.001	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F9D53834	JAM3_JAM3	simple:Q9BX67	simple:Q9BX67	JAM3	JAM3	True	False	False	curated	False	0.005	0.003	0.0	0.003	0.0	0.003	0.0	0.008	0.003	0.001	0.0	0.001	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.001	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.001	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.006	0.0	0.006	0.0	0.011
CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	FFAR2	FAM3C	True	True	False	IMEx,IntAct	False	0.172	0.241	0.088	0.062	0.222	0.165	0.054	0.068	0.172	0.24	0.088	0.061	0.221	0.164	0.053	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.238	0.086	0.06	0.219	0.163	0.052	0.066	0.232	0.301	0.148	0.122	0.282	0.225	0.114	0.128	0.251	0.32	0.167	0.141	0.301	0.244	0.133	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.175	0.243	0.091	0.064	0.224	0.168	0.057	0.071
CPI-SS034D36D2F	HLA-C_FAM3C	simple:HLAC	simple:Q92520	HLA-C	FAM3C	True	True	False	InnateDB-All	False	6.421	6.489	6.337	6.31	6.47	6.414	6.303	6.317	9.332	9.401	9.248	9.222	9.382	9.325	9.214	9.228	7.056	7.125	6.972	6.946	7.106	7.049	6.938	6.952	10.463	10.532	10.38	10.353	10.513	10.456	10.345	10.359	6.156	6.225	6.072	6.046	6.206	6.149	6.038	6.052	8.438	8.506	8.354	8.327	8.487	8.43	8.319	8.333	7.914	7.982	7.83	7.803	7.963	7.906	7.795	7.81	8.047	8.116	7.963	7.937	8.097	8.04	7.929	7.943
CPI-SS0528A694B	GPR42_FAM3C	simple:O15529	simple:Q92520	GPR42	FAM3C	True	True	False	IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.239	0.086	0.06	0.22	0.163	0.052	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.238	0.086	0.059	0.219	0.162	0.051	0.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.239	0.086	0.06	0.22	0.163	0.052	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS055E061C9	LAMP1_FAM3C	simple:P11279	simple:Q92520	LAMP1	FAM3C	True	True	False	InnateDB-All	False	0.393	0.462	0.31	0.283	0.443	0.386	0.275	0.289	0.443	0.511	0.359	0.332	0.492	0.435	0.324	0.338	0.33	0.398	0.246	0.219	0.379	0.322	0.211	0.225	0.377	0.445	0.293	0.266	0.426	0.369	0.258	0.272	1.955	2.024	1.871	1.845	2.005	1.948	1.837	1.851	1.73	1.798	1.646	1.62	1.779	1.723	1.612	1.626	0.385	0.454	0.302	0.275	0.435	0.378	0.267	0.281	0.357	0.425	0.273	0.247	0.406	0.35	0.239	0.253
